aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Fares,Reduced Fares,Other Reduced or Free Fare,0.00223621458869036,7900
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Fare Product,7-day Pass,0.123917064899029,7901
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Title VI Low-Income,Yes,0.737082380375802,7902
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.313653613938244,7903
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Access Mode,Access to First MBTA Service,The RIDE,0.00350744861399208,7904
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Household Income,Less than 40% of Area Median Income,0.217476197978798,7905
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Income,Title VI Low-Income,No,0.262917619624198,7906
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.0884365476395837,7907
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Alternative Mode,Different MBTA Service,0.362644672076626,7908
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Fare Product,Student Pass (M7),0.019161399722522,7909
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Household Income,30% to 60% of Area Median Income,0.273048009183191,7910
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Always,0.83545862268413,7911
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.0685268242194238,7912
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Alternative Mode,Drive Alone,0.101702806970866,7913
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Fare Product,Semester Pass,0.0261291814398027,7914
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Household Income,60% to 80% of Area Median Income,0.176635755925184,7915
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Often,0.0551950396381112,7916
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Trip Purpose and Frequency,Frequency,Less than once per month,0.0930653786441263,7917
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.457995210855394,7918
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Fare Product,1-day Pass,0.0173500847849545,7919
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Household Income,80% to 100% of Area Median Income,0.110057620022958,7920
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Sometimes,0.0909222197342288,7921
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.41171881899267,7922
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Alternative Mode,Walk,0.212950645204204,7923
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Fare Product,Other,0.00252042546631725,7924
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Household Income,100% to 140%  of Area Median Income,0.0448862229624795,7925
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Never,0.0115555542588815,7926
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.0653518690967141,7927
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.323180065349857,7928
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Household Income,130% to 200% of Area Median Income,0.0168020887258322,7929
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Reduced Fares,Full Fare,0.828631341237197,7930
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Ability to Understand English,Prefer not to say,0.00686856368464854,7931
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Household Income,200% or more of Area Median Income,0.0109894438317315,7932
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.0712234857649811,7933
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0,7934
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.0863677842865974,7935
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,North Station,Other Demographics,Age,Under 18,0.00878041316874329,7936
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Household Income,Prefer not to say,0.150093407459092,7937
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Reduced Fares,Student (S-Card or M7),0.0178885393983386,7938
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.0181920979114008,7939
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.0917032174501781,7940
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Title VI Low-Income,Yes,0.78499215444813,7941
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Reduced Fares,Senior CharlieCard,0.0325187515122187,7942
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Alternative Mode,Other,0,7943
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.0870374731388537,7944
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Income,Title VI Low-Income,No,0.215014466270748,7945
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Reduced Fares,Youth Pass,0.00919428986208565,7946
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Used Alternative Mode,No,0.854516951571776,7947
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Vehicles,Cars per Capita,0,0.46125924665581,7948
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Other Demographics,Ability to Understand English,Always,0.873675140977703,7949
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Reduced Fares,Transportation Access Pass (TAP),0.0380675860956529,7950
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Alternative Modes,Used Alternative Mode,Yes,0.145483048428224,7951
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Other Demographics,Ability to Understand English,Often,0.0545960664321181,7952
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.246590991954498,7953
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Northeastern to Longwood Medical Area,Fares,Reduced Fares,Other Reduced or Free Fare,0.00247600612952657,7954
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Prudential,Fares,Fare Product,Monthly Pass,0.475307706378864,7955
Reporting Group,Rapid Transit or Bus Rapid Transit - Green Line,Medford/Tufts,Other Demographics,Ability to Understand English,Sometimes,0.0569765322522741,7956
